relationship_name	count
relationship_name: contains; entity_name: objective: so5; entity_description: Establish stakeholder engagement frameworks in commodity value chains.	1
relationship_name: contains; entity_name: objective: so6; entity_description: Develop policy recommendations for sustainable commodity governance.	1
relationship_name: contains; entity_name: objective: so7; entity_description: Create an open-access platform for sharing environmental and social impact data.	1
relationship_name: contains; entity_name: objectivity and subjectivity; entity_description: A duality in which objective concepts are agreed upon measurements, while subjective concepts are derived from personal experiences.	1
relationship_name: contains; entity_name: objects of consciousness; entity_description: Paper published in Front Psychol. 2014; 5:577	1
relationship_name: contains; entity_name: observable n-state; entity_description: Represents a physical manifestation in the Tholonic framework.	1
relationship_name: contains; entity_name: observable n-state; entity_description: The observable outcome produced at or near the balance point of a tholon.	1
relationship_name: contains; entity_name: observable reality; entity_description: The empirical basis for logical justification.	1
relationship_name: contains; entity_name: observables; entity_description: Quantities or states that can be measured in physics.	1
relationship_name: contains; entity_name: observable state; entity_description: A state in physics that can be measured or observed, derived from underlying structures.	1
relationship_name: contains; entity_name: observable state; entity_description: The state of a system that can be measured or observed.	1
relationship_name: contains; entity_name: observable universe; entity_description: The spherical region of the universe that can be observed from Earth	1
relationship_name: contains; entity_name: observation affects reality; entity_description: The finding that the act of watching influences the outcomes of quantum events, with greater observation leading to greater influence.	1
relationship_name: contains; entity_name: observation collapses wave function; entity_description: Act of observation forces wave function collapse	1
relationship_name: contains; entity_name: observation; entity_description: Environmental interaction or consciousness that collapses potential into actual	1
relationship_name: contains; entity_name: observation; entity_description: The act of measuring or perceiving a phenomenon	1
relationship_name: contains; entity_name: observation; entity_description: The act of observing; theorized to cause wavefunction collapse.	1
relationship_name: contains; entity_name: observation; entity_description: The act of perceiving patterns or phenomena.	1
relationship_name: contains; entity_name: observed; entity_description: The object or phenomenon being observed.	1
relationship_name: contains; entity_name: observed mass m2; entity_description: Mass of the observed physical system (the observed) in the context of gravity.	1
relationship_name: contains; entity_name: observer mass m1; entity_description: Mass of the observing physical system (the observer) in the context of gravity.	1
relationship_name: contains; entity_name: observer (quantum); entity_description: In quantum mechanics, the entity that registers decisions, i.e., processes in space and time, causing the transition from the possible to the actual. Can be an apparatus or a human being.	1
relationship_name: contains; entity_name: occams razor; entity_description: principle of parsimony	1
relationship_name: contains; entity_name: occultism; entity_description: Study of hidden or secret knowledge, practiced by Newton	1
relationship_name: contains; entity_name: ocean economy; entity_description: Economic activities associated with oceans, seas, and coasts.	1
